c56de154457c9d68f17b1e8f83cc01004020d0b1,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/core-concepts/type-subscription-single-tenant-multiple-topics.svg,131,
ccca87ca984b0f6e02f4f4750ed396d177d4e588,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/core-concepts/type-subscription-single-tenant-single-topic.svg,131,
74804ee4fec09b401d7780d3aadb0c00306a45b1,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/design-patterns/coder-reviewer-data-flow.svg,130,
83557f1a8cc1184f16784628fb75ff5a164f3fe7,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/design-patterns/groupchat.svg,130,
d40a6c354744f1590926a9e4858241e09c39abfd,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/design-patterns/handoffs.svg,131,
7a5ec398297c6b3957261f17f3cfef6dcd5961a6,DELETE,regular-file,AutoGen/python/packages/autogen-core/docs/src/user-guide/core-user-guide/design-patterns/sequential-workflow.svg,130,
763b4b3cfbf09db313b78b014739d7fe072020a3,DELETE,regular-file,AutoGen/python/packages/autogen-ext/imgs/task_centric_memory.png,130,
1aed539683e27d10ecfd8a17770a25debfd8196e,DELETE,regular-file,AutoGen/python/packages/autogen-ext/imgs/task_centric_memory_2.png,130,
7674512390b849ceb4a59e797518ccf15591638b,DELETE,regular-file,AutoGen/python/packages/autogen-ext/imgs/task_centric_memory_3.png,130,
3cafcb18b9338868689b9ef03e837e82dbde8e36,DELETE,regular-file,AutoGen/python/packages/autogen-studio/docs/ags_screen.png,131,
94e6dd38ed962227845a0c052748a2b7c883fcc0,DELETE,regular-file,AutoGen/python/packages/autogen-studio/frontend/src/images/icon.png,130,
4e90006493633f4497a6834b28fa5b1f1ac0ee11,DELETE,regular-file,AutoGen/python/packages/autogen-studio/frontend/src/images/landing/nodata.svg,129,
0e278f6b210a658540a89a976bbd94c70593b3eb,DELETE,regular-file,AutoGen/python/packages/autogen-studio/frontend/src/images/landing/welcome.svg,130,
49f769f786cbdf5a53057c132f3f91791695a90c,DELETE,regular-file,AutoGen/python/packages/autogen-studio/frontend/static/images/bg/layeredbg.svg,129,
1963104774a626228864792606e8baf792a8aaf6,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/avatars/editor.png,129,
08a537646f93a6eb036da0b350722e18ed94e59d,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/avatars/group_chat_manager.png,129,
8e67f65f3b65a90f08e5814b20840a189add163b,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/avatars/user.png,129,
eacb0bfa1634d6ba4ed73e1f1a52ef8f70d55280,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/avatars/writer.png,129,
27e52d184bfcae73b91a6fa59cce73d6c662bef5,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/favicon.png,129,
27e52d184bfcae73b91a6fa59cce73d6c662bef5,DELETE,regular-file,AutoGen/python/samples/core_distributed-group-chat/public/logo.png,129,
6c0d8335ddddfae0a3725bed3bf8bbf1055d0c59,DELETE,regular-file,frontend/public/favicon.ico,129,
4652f36958ba722e822d2da52eb0e64ce4388341,DELETE,regular-file,frontend/public/logo192.png,129,
ba6e512c930a5d395e72ef6a5daef2e83ac93586,DELETE,regular-file,frontend/public/logo512.png,129,
e9de28b1af7776954df45c85941ccec8dc59fbb6,DELETE,regular-file,frontend/src/logo.svg,129,
9f0cfbe1de23294a6ee0a7426651c0e86fc9f0a7,DELETE,regular-file,ollama/OllamaSetup.exe,135,
f89165fe29f7aa2b9ec009f9807da51fac36ba5e,DELETE,regular-file,win-venv/Scripts/distro.exe,131,
b2dc7c71f0cba453de94a5c91067eb0b37c2ee07,DELETE,regular-file,win-venv/Scripts/f2py.exe,131,
dadb838e43f484417c85758cfddb45c1a3ae2a27,DELETE,regular-file,win-venv/Scripts/fastapi.exe,131,
600f5817776072c2321187049bfcaa8ae59c741b,DELETE,regular-file,win-venv/Scripts/httpx.exe,131,
e0475defc34e13eb47385ab73a5683f51cc5cdf9,DELETE,regular-file,win-venv/Scripts/jsonschema.exe,131,
b47575eabc2efac940a780620cbb12fac89ba370,DELETE,regular-file,win-venv/Scripts/markdown-it.exe,131,
bf5420011ba6bebe9fce9cfb0255851559fd5f50,DELETE,regular-file,win-venv/Scripts/normalizer.exe,131,
ca2463a763a8d3308147c55d1615fe5388eae3f1,DELETE,regular-file,win-venv/Scripts/numpy-config.exe,131,
c961b6a893eb9e84603abce81002932900924e68,DELETE,regular-file,win-venv/Scripts/openai.exe,131,
b262c526cdf1274dedd288c389321621258b572c,DELETE,regular-file,win-venv/Scripts/pip.exe,131,
b262c526cdf1274dedd288c389321621258b572c,DELETE,regular-file,win-venv/Scripts/pip3.10.exe,131,
b262c526cdf1274dedd288c389321621258b572c,DELETE,regular-file,win-venv/Scripts/pip3.11.exe,131,
b262c526cdf1274dedd288c389321621258b572c,DELETE,regular-file,win-venv/Scripts/pip3.exe,131,
ce86ddc08a953c9e8d8df0604d9806e5c6cc4f96,DELETE,regular-file,win-venv/Scripts/plotly_get_chrome.exe,131,
559adcd925b222ce4adc31d14ebe907355aedb7b,DELETE,regular-file,win-venv/Scripts/pygmentize.exe,131,
71cffcdc8ddc8c73a3f447f153fd4274da1b99e5,DELETE,regular-file,win-venv/Scripts/python.exe,131,
7449464996c14b9c5bf508ab10d3632ecac3fe9e,DELETE,regular-file,win-venv/Scripts/pythonw.exe,131,
697fbfd891c9f4f41a6bfdec7b0d72a37d55c3c7,DELETE,regular-file,win-venv/Scripts/streamlit.exe,131,
29d99a6c2a2378febab4d86c60697a5451e0be87,DELETE,regular-file,win-venv/Scripts/tqdm.exe,131,
fa57b4a0d5cce8b8e70b0442a6dcbdfb99629d38,DELETE,regular-file,win-venv/Scripts/uvicorn.exe,131,
dd558ea673d1740dd3045a5c79ba08ddd3c4209e,DELETE,regular-file,win-venv/Scripts/watchmedo.exe,131,
